id,attributionId,effectiveTime,credits,description,draft,workspaceInstanceId,kind,userId,endTime,userName,startTime,contextURL,workspaceId,userAvatarURL,workspaceType,workspaceClass
"551b3b8d-921e-43a4-9e0e-840e2b5a495f","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1697122187761","11.35","","false","675653ce-fc8e-47a0-b37f-028244a39497","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-12T14:49:47.761Z","Y4HYA4","2023-10-12T13:41:43.174Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/1.9.9","yaya2devops-terraformbe-8mkmsslyfei","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"e1a3e161-a7ef-4d12-83b7-5d5a40372249","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1697116493146","2.18","","false","8ec3e340-1c89-46fc-8cd7-1d74947f3117","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-12T13:14:53.146Z","Y4HYA4","2023-10-12T13:01:47.178Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/1.9.9","yaya2devops-terraformbe-zgknddx954a","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"26a289de-645b-468d-92ed-c61c2da55c8e","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1697107287551","9.73","","false","ac605672-35fe-417d-966f-e36ef0f35369","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-12T10:41:27.551Z","Y4HYA4","2023-10-12T09:43:03.214Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/1.9.9","yaya2devops-terraformbe-xlzamp9vn1v","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"7ac12164-93fd-4b14-9751-5029cd168626","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1697050135135","9.98","","false","9b5d6062-0796-4f99-b487-24ecc12086df","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-11T18:48:55.135Z","Y4HYA4","2023-10-11T17:49:01.480Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/51-terratowns-skeleton","yaya2devops-terraformbe-jrmxtpkfojp","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"df9a789c-dd65-4bca-8292-d2b72f18ccf5","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1697049872363","7.54","","false","6de7e47d-89fc-4c22-bb2a-fc318f5c3cfa","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-11T18:44:32.363Z","Y4HYA4","2023-10-11T17:59:19.600Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/67-week-f-perfecting","yaya2devops-terraformbe-iotlrlimqcv","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"eeb17e01-c9e2-4f30-bcfc-0a8dd3d441eb","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1697040040754","1.94","","false","3a82c431-79f2-4e32-99b5-bdac17ce3238","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-11T16:00:40.754Z","Y4HYA4","2023-10-11T15:49:03.381Z","https://github.com/yaya2devops/bachelor-guide","yaya2devops-bachelorgui-sgcwwdb0x5i","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"d69db32c-bfd5-4817-84fe-0f3745ce3c5b","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1697039064478","6.41","","false","eb3be57c-a1fb-429d-8e93-26c7b0bcb137","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-11T15:44:24.478Z","Y4HYA4","2023-10-11T15:05:57.560Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/49-terratowns-sinatra-server","yaya2devops-terraformbe-l2si3grm1mv","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"22f21ba4-af55-42d0-bc96-a08db5065396","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696974944992","15.71","","false","90594941-286d-453e-8389-1a0574932544","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-10T21:55:44.992Z","Y4HYA4","2023-10-10T20:21:31.421Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/65-triple-terrahome","yaya2devops-terraformbe-2qdmh6xzwot","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"a4b4b4dc-56fe-4a8f-a2c8-a9c01aae84fe","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696956275557","42.77","","false","093fb3ae-d21b-47f6-8004-7588c6c5007c","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-10T16:44:35.557Z","Y4HYA4","2023-10-10T12:27:58.991Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023","yaya2devops-terraformbe-nayflybvjql","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"794e3522-0127-4ce2-87a4-429af8405bf0","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696939384951","26.55","","false","2bbfb5bc-fa86-4fb4-ba86-fd49df43dad5","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-10T12:03:04.951Z","Y4HYA4","2023-10-10T09:23:47.397Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023","yaya2devops-terraformbe-nayflybvjql","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
